Transaction_ID,Date,Branch,Product_Category,Product_Name,Unit_Price,Quantity_Sold,Revenue,Cost,Profit,Customer_Gender,Customer_Age_Group,Payment_Method
TXN14002,2023-03-13,Enugu,Snacks & Confectionery,Cadbury Chocolate,3630,1,3630,2435,1195.0,Male,26-35,Cash
TXN14329,2023-06-24,Surulere,Household & Cleaning,Omo Washing Powder (1kg),570,1,570,408,162.0,Male,46-55,Cash
TXN10002,2023-04-06,Ikeja,Grains & Staples,Spaghetti (500g),6250,1,6250,5063,1187.0,Female,36-45,Cash
TXN17169,2023-07-05,Lekki,Frozen & Dairy,Butter (250g),9560,1,9560,7908,1652.0,Male,36-45,Cash
TXN12210,2024-03-26,Owerri,Frozen & Dairy,Lactose Cheese Slice,1350,10,13500,10295,3205.0,Female,26-35,Transfer
TXN16823,2023-09-13,Surulere,Grains & Staples,Golden Penny Flour (5kg),2760,8,22080,17760,4320.0,Female,46-55,Cash
TXN14676,2024-02-05,Lagos-Island,Baby Products,Cow & Gate Formula (400g),8940,1,8940,6708,2232.0,Male,26-35,POS/Card
TXN10807,2023-02-02,Ikeja,Baby Products,Baby Powder (Johnson),7950,2,15900,10972,4928.0,Female,26-35,POS/Card
TXN14240,2023-03-05,Kano,Baby Products,Baby Shampoo,2830,2,5660,4326,1334.0,Male,36-45,Cash
TXN12788,2024-06-16,Kano,Frozen & Dairy,Lactose Cheese Slice,3340,2,6680,5035,1645.0,Female,36-45,Cash
TXN12117,2023-01-27,Ikeja,Frozen & Dairy,Sausage Roll (5 pack),4110,2,8220,6512,1708.0,Female,55+,POS/Card
TXN10712,2023-11-04,Lekki,Baby Products,Baby Rash Cream,11910,1,11910,9114,2796.0,Male,18-25,Cash
TXN15998,2023-10-22,Ikeja,Personal Care,Oral-B Toothbrush,1160,2,2320,1547,773.0,Female,26-35,POS/Card
TXN15568,2023-02-23,Owerri,Beverages,Coca-Cola (35cl x 12),6580,3,19740,14705,5035.0,Male,55+,POS/Card
TXN11362,2023-04-19,Ikeja,Fresh Produce,Onions (1kg),3670,2,7340,5439,1901.0,Male,55+,Transfer
TXN10802,2023-01-09,Surulere,Frozen & Dairy,Lactose Cheese Slice,6880,4,27520,22281,5239.0,Male,36-45,Transfer
TXN14893,2023-12-28,Surulere,Household & Cleaning,Ariel Detergent (2kg),2880,10,28800,19674,9126.0,Male,36-45,Cash
TXN15895,2023-07-14,Ikeja,Snacks & Confectionery,Tom Tom Candy (pack),820,1,820,554,266.0,,36-45,Cash
TXN11523,2024-06-26,Port Harcourt,Fresh Produce,Watermelon,1900,1,1900,1420,480.0,Male,46-55,Transfer
TXN16664,2024-06-16,Surulere,Fresh Produce,Watermelon,3120,1,3120,2124,996.0,Male,18-25,Transfer
TXN14829,2024-03-28,Port Harcourt,Personal Care,Oral-B Toothbrush,9570,1,9570,6348,3222.0,,18-25,Transfer
TXN10886,2024-06-07,Owerri,Personal Care,Dark & Lovely Cream,2960,1,2960,1928,1032.0,Male,55+,Cash
TXN12081,2023-07-03,Ibadan,Frozen & Dairy,Prawn (500g),8700,1,8700,6698,2002.0,,55+,Cash
TXN13264,2023-07-04,Lagos-Island,Frozen & Dairy,Peak Evaporated Milk (tin),5230,1,5230,4369,861.0,Female,36-45,POS/Card
TXN17436,2023-11-18,Lekki,Grains & Staples,Spaghetti (500g),3990,5,19950,16435,3515.0,Male,55+,Cash
TXN17362,2023-06-10,Ibadan,Beverages,Coca-Cola (35cl x 12),6230,1,6230,4911,1319.0,Female,36-45,POS/Card
TXN11171,2024-02-19,Enugu,Snacks & Confectionery,Pringles (165g),1380,1,1380,887,493.0,Male,36-45,POS/Card
TXN12905,2023-03-11,Abuja-Wuse,Frozen & Dairy,Peak Evaporated Milk (tin),15590,1,15590,12716,2874.0,Female,36-45,Transfer
TXN11805,2023-03-07,Lagos-Island,Fresh Produce,Pepper (mixed 500g),3870,3,11610,8831,2779.0,Male,36-45,Transfer
TXN14124,2023-02-18,Owerri,Beverages,Malt Drink (33cl x 24),6840,2,13680,10830,2850.0,Male,46-55,POS/Card
TXN11842,2023-07-11,Ikorodu,Snacks & Confectionery,Pringles (165g),2520,2,5040,3415,1625.0,Male,26-35,Transfer
TXN14233,2023-03-21,Port Harcourt,Personal Care,Dark & Lovely Cream,9040,3,27120,17638,9482.0,Female,36-45,Cash
TXN14647,2024-05-10,Owerri,Snacks & Confectionery,Cabin Biscuit (tin),680,3,2040,1348,692.0,Female,26-35,POS/Card
TXN15813,2024-03-24,Abuja-Garki,Grains & Staples,Golden Penny Flour (5kg),5460,1,5460,4061,1399.0,Male,26-35,Transfer
TXN16697,2023-05-24,Ikeja,Fresh Produce,Onions (1kg),930,4,3720,2567,1153.0,Female,55+,POS/Card
TXN15195,2023-08-13,Owerri,Frozen & Dairy,Lactose Cheese Slice,2190,5,10950,9119,1831.0,Male,36-45,POS/Card
TXN10435,2024-02-20,Enugu,Personal Care,Dettol Soap (6 pack),840,3,2520,1822,698.0,Male,26-35,Transfer
TXN12163,2024-02-14,Ikeja,Grains & Staples,Dangote Rice (5kg),9270,3,27810,21920,5890.0,Female,36-45,POS/Card
TXN15554,2023-05-22,Ikeja,Personal Care,Nivea Deodorant,840,8,6720,4802,1918.0,Female,26-35,Cash
TXN16274,2024-04-30,Ikeja,Beverages,Nestle Water (75cl x 12),3960,2,7920,6267,1653.0,Female,26-35,POS/Card
TXN14720,2024-05-28,Ikeja,Household & Cleaning,Mopping Stick,3280,8,26240,19359,6881.0,Male,55+,POS/Card
TXN17047,2023-01-20,Abuja-Wuse,Fresh Produce,Onions (1kg),1980,2,3960,2997,963.0,Male,36-45,Transfer
TXN13814,2023-03-19,Ikorodu,Snacks & Confectionery,Gala Sausage Roll,3230,5,16150,10901,5249.0,Male,18-25,Mobile Money (OPay/Palmpay)
TXN16279,2024-02-09,Owerri,Frozen & Dairy,Mackerel Fish (1kg),9140,1,9140,7509,1631.0,Female,26-35,POS/Card
TXN12553,2024-01-19,Lagos-Island,Baby Products,Baby Powder (Johnson),18860,2,37720,25714,12006.0,Male,26-35,POS/Card
TXN12413,2023-05-30,Ibadan,Snacks & Confectionery,Tom Tom Candy (pack),3530,3,10590,7321,3269.0,Male,26-35,Transfer
TXN17143,2024-04-11,Enugu,Grains & Staples,Golden Morn Cereal,1540,3,4620,3480,1140.0,Female,26-35,Transfer
TXN10764,2023-05-06,Ikeja,Snacks & Confectionery,Peanut Butter (340g),2920,5,14600,9912,4688.0,Female,46-55,Transfer
TXN11346,2023-03-28,Surulere,Snacks & Confectionery,Chivita Fruit Drink,4420,6,26520,18503,8017.0,Male,46-55,Cash
TXN13042,2023-10-30,Abuja-Garki,Beverages,Hollandia Yogurt (1L),3920,2,7840,5793,2047.0,Male,26-35,Transfer
TXN14090,2024-04-18,Ibadan,Baby Products,Pampers Wipes (80 pack),5230,2,10460,7681,2779.0,Male,46-55,POS/Card
TXN10968,2023-09-16,Port Harcourt,Personal Care,Dove Soap (6 pack),3320,1,3320,2289,1031.0,Male,36-45,Transfer
TXN10170,2023-08-19,Lekki,Beverages,Chi Exotic Juice (1L),3750,5,18750,14530,4220.0,,,Cash
TXN16836,2024-03-25,Kano,Beverages,Bournvita (500g),2280,2,4560,3559,1001.0,Female,26-35,POS/Card
TXN10268,2024-01-13,Owerri,Household & Cleaning,Mopping Stick,2930,2,5860,3886,1974.0,Female,18-25,Mobile Money (OPay/Palmpay)
TXN14999,2024-01-25,Enugu,Beverages,Peak Milk (400g),5670,2,11340,8872,2468.0,Female,26-35,POS/Card
TXN14929,2023-10-04,Abuja-Wuse,Baby Products,Teething Ring,15560,4,62240,47358,14882.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN15620,2023-02-09,Lagos-Island,Household & Cleaning,Mopping Stick,8640,1,8640,5947,2693.0,Female,36-45,POS/Card
TXN11507,2024-01-08,Ikorodu,Fresh Produce,Pepper (mixed 500g),2590,1,2590,1988,602.0,Female,26-35,POS/Card
TXN10352,2023-07-04,Lekki,Snacks & Confectionery,Shortbread Cookies,4160,3,12480,8515,3965.0,Female,,POS/Card
TXN16460,2023-11-16,Abuja-Garki,Frozen & Dairy,Frozen Chicken (1kg),4250,3,12750,9676,3074.0,Female,36-45,POS/Card
TXN10465,2024-04-08,Port Harcourt,Grains & Staples,Cornflakes (500g),4980,1,4980,4124,856.0,Male,36-45,Cash
TXN14744,2023-05-09,Abuja-Wuse,Household & Cleaning,Toilet Roll (12 pack),8010,12,96120,65917,30203.0,Female,36-45,Transfer
TXN14459,2023-01-30,Enugu,Household & Cleaning,Ariel Detergent (2kg),2300,2,4600,3002,1598.0,Female,55+,Cash
TXN14828,2023-01-21,Port Harcourt,Grains & Staples,Garri (5kg),8850,2,17700,14018,3682.0,Female,46-55,Cash
TXN15047,2023-12-31,Owerri,Household & Cleaning,Bucket (15L),4060,1,4060,2926,1134.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN12142,2023-09-06,Lekki,Baby Products,Baby Shampoo,6640,1,6640,4808,1832.0,Female,26-35,Cash
TXN16239,2023-11-19,Abuja-Wuse,Baby Products,Baby Rash Cream,16780,10,167800,121885,45915.0,Male,36-45,Transfer
TXN13201,2023-03-25,Lagos-Island,Beverages,Malta Guinness (35cl),4400,1,4400,3173,1227.0,Female,55+,POS/Card
TXN13608,2023-12-07,Abuja-Wuse,Personal Care,Nivea Deodorant,4460,4,17840,12879,4961.0,Female,36-45,POS/Card
TXN11440,2024-01-31,Abuja-Garki,Household & Cleaning,Toilet Roll (12 pack),1650,5,8250,5850,2400.0,Female,26-35,Transfer
TXN14913,2024-05-16,Surulere,Baby Products,Baby Oil (Johnson 300ml),5200,8,41600,31369,10231.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN16786,2023-02-28,Surulere,Household & Cleaning,Air Freshener (Glade),3850,2,7700,5375,2325.0,Female,26-35,Cash
TXN10452,2023-07-23,Lekki,Personal Care,Dettol Soap (6 pack),4980,10,49800,34937,14863.0,Male,26-35,Transfer
TXN10102,2024-02-11,Abuja-Wuse,Baby Products,Baby Rash Cream,9740,1,9740,7115,2625.0,,26-35,POS/Card
TXN10499,2024-01-18,Abuja-Wuse,Grains & Staples,Dangote Rice (5kg),1850,3,5550,4472,1078.0,Female,,Transfer
TXN10032,2023-01-04,Abuja-Wuse,Beverages,Peak Milk (400g),7240,10,72400,56750,15650.0,Female,36-45,POS/Card
TXN15478,2024-04-03,Enugu,Grains & Staples,Oat Meal (1kg),2910,1,2910,2396,514.0,Female,18-25,Mobile Money (OPay/Palmpay)
TXN11163,2023-04-03,Ikeja,Beverages,Peak Milk (400g),7950,1,7950,6045,1905.0,Female,36-45,Cash
TXN10006,2024-04-09,Abuja-Garki,Personal Care,ORS Hair Relaxer,4200,2,8400,5956,2444.0,Male,46-55,Transfer
TXN14363,2023-06-13,Lagos-Island,Beverages,Coca-Cola (35cl x 12),9510,3,28530,21402,7128.0,Male,36-45,POS/Card
TXN14995,2023-10-27,Abuja-Wuse,Personal Care,ORS Hair Relaxer,3750,4,15000,9527,5473.0,Female,46-55,Transfer
TXN14953,2024-05-08,Lekki,Grains & Staples,Cornflakes (500g),10230,10,102300,81953,20347.0,Female,,POS/Card
TXN13540,2023-05-31,Ikeja,Grains & Staples,Indomie Noodles (40 pack),6520,1,6520,5001,1519.0,Male,46-55,POS/Card
TXN17033,2024-03-01,Ikeja,Snacks & Confectionery,Tom Tom Candy (pack),390,1,390,267,123.0,Female,18-25,POS/Card
TXN12877,2023-08-28,Port Harcourt,Baby Products,Baby Rash Cream,2470,1,2470,1673,797.0,Male,,Transfer
TXN12919,2024-04-28,Ikeja,Frozen & Dairy,Prawn (500g),11270,1,11270,9386,1884.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN16351,2023-08-04,Port Harcourt,Beverages,Peak Milk (400g),6600,2,13200,9607,3593.0,Female,26-35,Cash
TXN11241,2023-11-21,Owerri,Beverages,Bournvita (500g),1010,4,4040,3087,953.0,Male,18-25,POS/Card
TXN14699,2023-01-18,Owerri,Snacks & Confectionery,Cadbury Chocolate,3960,1,3960,2609,1351.0,,36-45,POS/Card
TXN12998,2024-02-05,Kano,Beverages,Malt Drink (33cl x 24),2210,1,2210,1633,577.0,Female,26-35,Transfer
TXN16785,2023-03-19,Ibadan,Snacks & Confectionery,Chivita Fruit Drink,2110,2,4220,2938,1282.0,Female,46-55,Transfer
TXN11058,2023-03-11,Owerri,Snacks & Confectionery,Tom Tom Candy (pack),2400,1,2400,1542,858.0,Female,55+,POS/Card
TXN17125,2023-10-21,Ikeja,Personal Care,Dark & Lovely Cream,5830,8,46640,29899,16741.0,Female,36-45,Transfer
TXN14196,2023-09-27,Surulere,Fresh Produce,Cucumber (3 pack),360,1,360,264,96.0,Female,26-35,Transfer
TXN17223,2023-08-17,Lagos-Island,Grains & Staples,Oat Meal (1kg),1620,10,16200,13106,3094.0,Male,18-25,POS/Card
TXN17137,2024-02-01,Kano,Personal Care,ORS Hair Relaxer,4240,1,4240,3066,1174.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN16861,2023-12-18,Ibadan,Frozen & Dairy,Peak Evaporated Milk (tin),5170,3,15510,11724,3786.0,Female,,Cash
TXN13985,2023-03-07,Lekki,Personal Care,Pampers (medium 50 count),3760,3,11280,7578,3702.0,,46-55,POS/Card
TXN16655,2023-06-26,Lagos-Island,Frozen & Dairy,Mackerel Fish (1kg),12830,2,25660,21348,4312.0,Female,18-25,Cash
TXN15456,2023-11-30,Abuja-Garki,Fresh Produce,Watermelon,3440,1,3440,2551,889.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN11317,2023-07-08,Lagos-Island,Fresh Produce,Plantain (bunch),1740,2,3480,2551,929.0,Female,26-35,Transfer
TXN15033,2023-12-08,Abuja-Wuse,Fresh Produce,Ugu Leaves,1900,2,3800,2655,1145.0,Male,36-45,Transfer
TXN15991,2024-01-07,Ibadan,Frozen & Dairy,Mackerel Fish (1kg),1220,2,2440,1926,514.0,Female,18-25,Cash
TXN10290,2023-11-24,Surulere,Grains & Staples,Dangote Rice (5kg),5180,2,10360,8079,2281.0,Female,26-35,Transfer
TXN15091,2023-11-05,Lekki,Fresh Produce,Ugu Leaves,2510,10,25100,18869,6231.0,Female,46-55,POS/Card
TXN11948,2023-07-31,Abuja-Wuse,Baby Products,Baby Rash Cream,14930,6,89580,62946,26634.0,Female,26-35,Transfer
TXN12772,2024-04-07,Owerri,Beverages,Hollandia Yogurt (1L),2310,12,27720,21233,6487.0,Female,26-35,Cash
TXN10057,2024-04-21,Ikorodu,Personal Care,ORS Hair Relaxer,2690,3,8070,5113,2957.0,Female,36-45,Cash
TXN14221,2023-11-02,Lekki,Snacks & Confectionery,Chivita Fruit Drink,4740,5,23700,15129,8571.0,,18-25,POS/Card
TXN12127,2023-10-26,Surulere,Personal Care,Always Pad (night),3730,2,7460,5104,2356.0,Male,26-35,POS/Card
TXN11178,2023-12-20,Surulere,Baby Products,SMA Gold (400g),5500,6,33000,22428,10572.0,Female,36-45,POS/Card
TXN14706,2024-02-24,Ikeja,Personal Care,Nivea Deodorant,10590,2,21180,13996,7184.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN12862,2023-05-11,Lekki,Personal Care,Dettol Soap (6 pack),7720,4,30880,21042,9838.0,Female,36-45,POS/Card
TXN12541,2024-03-16,Surulere,Baby Products,Enfamil Follow-On,10270,1,10270,7883,2387.0,,26-35,Transfer
TXN13395,2023-08-29,Abuja-Garki,Fresh Produce,Plantain (bunch),4090,2,8180,5825,2355.0,Male,18-25,POS/Card
TXN14802,2024-03-12,Abuja-Garki,Frozen & Dairy,Lactose Cheese Slice,6110,1,6110,4925,1185.0,Male,36-45,Transfer
TXN11415,2023-01-22,Owerri,Frozen & Dairy,Butter (250g),10670,2,21340,17246,4094.0,Male,26-35,Transfer
TXN14480,2024-04-23,Abuja-Wuse,Household & Cleaning,Dettol Antiseptic (750ml),2020,1,2020,1344,676.0,Male,46-55,Mobile Money (OPay/Palmpay)
TXN13213,2023-07-30,Lagos-Island,Grains & Staples,Indomie Noodles (40 pack),10700,1,10700,8047,2653.0,Female,55+,POS/Card
TXN15474,2023-11-01,Abuja-Wuse,Grains & Staples,Golden Penny Flour (5kg),1760,5,8800,6630,2170.0,Female,36-45,Cash
TXN10972,2023-01-15,Owerri,Grains & Staples,Golden Morn Cereal,7500,1,7500,5577,1923.0,Male,55+,POS/Card
TXN11418,2023-02-10,Port Harcourt,Grains & Staples,Semovita (2kg),3260,1,3260,2477,783.0,Male,18-25,Transfer
TXN16407,2023-03-05,Enugu,Beverages,Malta Guinness (35cl),2110,1,2110,1660,450.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN10622,2023-06-20,Port Harcourt,Personal Care,Colgate Toothpaste (150g),10420,1,10420,6593,3827.0,Female,36-45,Transfer
TXN13010,2023-09-22,Abuja-Garki,Snacks & Confectionery,Cadbury Chocolate,1020,1,1020,714,306.0,Female,55+,Cash
TXN17333,2023-04-07,Abuja-Wuse,Beverages,Bournvita (500g),6890,1,6890,5005,1885.0,Female,46-55,POS/Card
TXN13583,2023-03-27,Kano,Beverages,Lucozade Boost,1750,3,5250,4188,1062.0,Female,18-25,Transfer
TXN12527,2024-02-10,Abuja-Garki,Beverages,Malt Drink (33cl x 24),5910,2,11820,9361,2459.0,Male,55+,POS/Card
TXN10770,2023-08-03,Abuja-Wuse,Fresh Produce,Cucumber (3 pack),980,5,4900,3494,1406.0,Female,36-45,Transfer
TXN15201,2023-09-10,Port Harcourt,Beverages,Malt Drink (33cl x 24),7870,5,39350,30228,9122.0,Male,36-45,POS/Card
TXN13048,2023-07-27,Abuja-Wuse,Fresh Produce,Pawpaw,1140,1,1140,871,269.0,Female,26-35,Transfer
TXN10755,2023-03-28,Kano,Frozen & Dairy,Sausage Roll (5 pack),5480,2,10960,9267,1693.0,Female,18-25,Cash
TXN10822,2023-02-05,Abuja-Wuse,Baby Products,Baby Rash Cream,6550,2,13100,10024,3076.0,Female,26-35,Transfer
TXN16428,2023-07-12,Ibadan,Frozen & Dairy,Egg Crate (30 eggs),10790,1,10790,9115,1675.0,Male,,Cash
TXN15211,2024-04-12,Ikorodu,Grains & Staples,Golden Penny Flour (5kg),4490,1,4490,3648,842.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN17419,2023-01-24,Abuja-Garki,Household & Cleaning,Toilet Roll (12 pack),5990,2,11980,8683,3297.0,Female,55+,POS/Card
TXN12365,2023-01-16,Lekki,Personal Care,Dettol Soap (6 pack),2760,2,5520,3976,1544.0,Female,26-35,POS/Card
TXN15612,2023-10-25,Ikorodu,Frozen & Dairy,Mackerel Fish (1kg),8910,1,8910,7120,1790.0,Female,55+,POS/Card
TXN15275,2024-06-18,Lekki,Household & Cleaning,Safi Bleach (1L),6780,4,27120,19831,7289.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN12198,2023-09-16,Enugu,Snacks & Confectionery,Coconut Chips,1240,6,7440,4721,2719.0,Male,18-25,Mobile Money (OPay/Palmpay)
TXN11450,2023-04-14,Ikeja,Grains & Staples,Semovita (2kg),5610,1,5610,4397,1213.0,Female,36-45,Cash
TXN13100,2024-03-02,Lekki,Fresh Produce,Pepper (mixed 500g),2720,1,2720,1991,729.0,Female,55+,Mobile Money (OPay/Palmpay)
TXN13931,2023-05-22,Enugu,Fresh Produce,Watermelon,350,2,700,477,223.0,Female,18-25,Transfer
TXN12880,2024-06-15,Kano,Household & Cleaning,Dustbin (medium),2180,2,4360,3066,1294.0,Female,26-35,Transfer
TXN13847,2024-06-17,Enugu,Household & Cleaning,Morning Fresh Dishwash,1790,1,1790,1175,615.0,Male,26-35,Mobile Money (OPay/Palmpay)
TXN10642,2024-05-06,Surulere,Beverages,Lucozade Boost,1490,4,5960,4238,1722.0,Female,46-55,POS/Card
TXN12372,2023-02-18,Enugu,Beverages,Peak Milk (400g),5030,1,5030,3541,1489.0,Female,46-55,Transfer
TXN17448,2024-05-30,Lagos-Island,Frozen & Dairy,Frozen Chicken (1kg),5410,1,5410,4108,1302.0,Female,36-45,Transfer
TXN14892,2023-10-28,Abuja-Wuse,Frozen & Dairy,Peak Evaporated Milk (tin),8330,1,8330,6672,1658.0,Female,46-55,Cash
TXN13020,2023-01-30,Ikeja,Grains & Staples,Spaghetti (500g),6990,2,13980,11130,2850.0,Male,26-35,Transfer
TXN11166,2023-04-09,Owerri,Beverages,Lucozade Boost,6070,8,48560,36906,11654.0,Male,26-35,Transfer
TXN12061,2023-04-04,Lagos-Island,Frozen & Dairy,Catfish Fillet (500g),4670,3,14010,11189,2821.0,Female,46-55,Mobile Money (OPay/Palmpay)
TXN10881,2023-11-02,Lekki,Beverages,Chi Exotic Juice (1L),2460,2,4920,3471,1449.0,Male,26-35,Mobile Money (OPay/Palmpay)
TXN10889,2023-11-10,Ibadan,Household & Cleaning,Mopping Stick,1150,2,2300,1564,736.0,Female,36-45,POS/Card
TXN16242,2024-03-05,Lekki,Personal Care,Oral-B Toothbrush,10850,2,21700,13979,7721.0,Female,46-55,Cash
TXN17461,2023-06-02,Enugu,Fresh Produce,Watermelon,1830,12,21960,14716,7244.0,Female,46-55,Mobile Money (OPay/Palmpay)
TXN10656,2023-04-21,Lagos-Island,Grains & Staples,Golden Morn Cereal,6170,1,6170,4540,1630.0,Male,46-55,Transfer
TXN10694,2023-05-17,Ikeja,Snacks & Confectionery,Cabin Biscuit (tin),2290,3,6870,4322,2548.0,Female,26-35,Cash
TXN12637,2024-05-17,Owerri,Beverages,Peak Milk (400g),6020,2,12040,8632,3408.0,Female,46-55,POS/Card
TXN14627,2024-02-13,Owerri,Frozen & Dairy,Egg Crate (30 eggs),10850,1,10850,8474,2376.0,Female,36-45,Transfer
TXN11606,2023-03-23,Port Harcourt,Household & Cleaning,Toilet Roll (12 pack),2030,3,6090,4520,1570.0,Male,26-35,Cash
TXN14023,2024-01-14,Abuja-Wuse,Frozen & Dairy,Turkey Wings (1kg),2950,3,8850,6977,1873.0,Male,18-25,Transfer
TXN15459,2023-08-10,Ibadan,Fresh Produce,Ugu Leaves,590,2,1180,839,341.0,Female,26-35,Cash
TXN14935,2024-01-30,Ikeja,Beverages,Lucozade Boost,7450,6,44700,31785,12915.0,Male,55+,POS/Card
TXN10119,2023-02-22,Surulere,Baby Products,SMA Gold (400g),6620,2,13240,9430,3810.0,Male,36-45,Cash
TXN10644,2024-03-11,Ikorodu,Personal Care,Dove Soap (6 pack),1540,1,1540,1050,490.0,Female,18-25,Cash
TXN17153,2023-08-29,Enugu,Frozen & Dairy,Catfish Fillet (500g),5560,1,5560,4600,960.0,Male,36-45,Transfer
TXN12391,2023-10-31,Lagos-Island,Beverages,Ribena (250ml),2740,6,16440,12838,3602.0,Male,18-25,Mobile Money (OPay/Palmpay)
TXN13413,2023-11-15,Abuja-Wuse,Frozen & Dairy,Lactose Cheese Slice,6100,3,18300,14994,3306.0,Male,18-25,POS/Card
TXN15360,2023-03-31,Lekki,Beverages,Lucozade Boost,8690,12,104280,76371,27909.0,Female,36-45,POS/Card
TXN17407,2023-06-30,Lagos-Island,Baby Products,Baby Rash Cream,11270,1,11270,8333,2937.0,Male,26-35,POS/Card
TXN15273,2023-02-08,Ibadan,Personal Care,Oral-B Toothbrush,1310,3,3930,2629,1301.0,Male,46-55,POS/Card
TXN12510,2023-08-11,Port Harcourt,Beverages,Bournvita (500g),7700,1,7700,5462,2238.0,Male,18-25,Cash
TXN10303,2023-12-06,Lagos-Island,Grains & Staples,Golden Morn Cereal,1230,1,1230,950,280.0,Female,26-35,Cash
TXN12150,2024-05-28,Ikorodu,Household & Cleaning,Safi Bleach (1L),4400,4,17600,12634,4966.0,Female,46-55,POS/Card
TXN13564,2023-06-23,Ikorodu,Grains & Staples,Garri (5kg),4250,6,25500,20515,4985.0,Male,26-35,Mobile Money (OPay/Palmpay)
TXN14364,2023-03-28,Ibadan,Grains & Staples,Dangote Rice (5kg),6710,1,6710,4974,1736.0,Male,26-35,Cash
TXN11906,2023-04-02,Ikeja,Personal Care,Pampers (medium 50 count),9060,5,45300,32777,12523.0,Male,55+,POS/Card
TXN14191,2024-06-02,Ibadan,Baby Products,Teething Ring,11470,8,91760,68843,22917.0,Female,46-55,Cash
TXN12550,2024-03-17,Ikeja,Baby Products,SMA Gold (400g),13520,1,13520,10097,3423.0,Male,26-35,Mobile Money (OPay/Palmpay)
TXN11560,2023-03-09,Abuja-Wuse,Grains & Staples,Oat Meal (1kg),7240,3,21720,16451,5269.0,Female,36-45,Transfer
TXN13043,2023-09-03,Abuja-Garki,Frozen & Dairy,Egg Crate (30 eggs),4240,2,8480,6672,1808.0,Female,26-35,POS/Card
TXN15631,2023-11-27,Ibadan,Grains & Staples,Golden Morn Cereal,2550,6,15300,11286,4014.0,Female,26-35,POS/Card
TXN10197,2024-06-20,Ikorodu,Beverages,Peak Milk (400g),5710,2,11420,8824,2596.0,Female,26-35,POS/Card
TXN15101,2023-03-14,Ibadan,Fresh Produce,Tomatoes (1kg),2110,1,2110,1623,487.0,Male,36-45,Transfer
TXN14030,2024-06-20,Lagos-Island,Snacks & Confectionery,Shortbread Cookies,990,8,7920,4945,2975.0,Female,26-35,POS/Card
TXN12343,2023-06-29,Abuja-Wuse,Beverages,Ribena (250ml),9560,12,114720,87499,27221.0,Female,36-45,POS/Card
TXN14668,2023-06-23,Lekki,Beverages,Ribena (250ml),7570,3,22710,16981,5729.0,Female,46-55,POS/Card
TXN14732,2023-04-19,Lekki,Personal Care,Nivea Deodorant,12430,1,12430,8256,4174.0,Female,36-45,Cash
TXN11803,2023-03-09,Abuja-Wuse,Fresh Produce,Cucumber (3 pack),1920,8,15360,10872,4488.0,Female,46-55,Cash
TXN16943,2024-04-10,Enugu,Baby Products,Cow & Gate Formula (400g),8010,2,16020,12150,3870.0,Male,36-45,POS/Card
TXN12966,2023-11-16,Lagos-Island,Baby Products,Baby Oil (Johnson 300ml),7160,3,21480,15491,5989.0,Female,26-35,Transfer
TXN13989,2024-06-23,Lekki,Snacks & Confectionery,Cabin Biscuit (tin),5840,12,70080,48675,21405.0,Male,46-55,Cash
TXN14151,2024-02-21,Lekki,Frozen & Dairy,Catfish Fillet (500g),10460,2,20920,15913,5007.0,Female,26-35,POS/Card
TXN13134,2023-11-14,Abuja-Garki,Fresh Produce,Watermelon,2330,1,2330,1770,560.0,Male,46-55,POS/Card
TXN14839,2023-07-19,Owerri,Grains & Staples,Golden Penny Flour (5kg),7510,4,30040,23039,7001.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN12123,2024-02-18,Abuja-Wuse,Personal Care,Always Pad (night),1600,2,3200,2035,1165.0,Female,55+,Cash
TXN10995,2023-11-16,Kano,Fresh Produce,Ugu Leaves,2770,2,5540,3777,1763.0,Female,46-55,Transfer
TXN17035,2024-04-26,Ibadan,Fresh Produce,Yam (tuber),1970,1,1970,1363,607.0,Male,36-45,Cash
TXN12735,2024-06-25,Kano,Grains & Staples,Dangote Rice (5kg),3200,6,19200,15636,3564.0,Female,26-35,Transfer
TXN15971,2023-02-25,Abuja-Garki,Fresh Produce,Carrot (500g),2190,4,8760,6236,2524.0,,36-45,POS/Card
TXN13113,2023-10-05,Ikorodu,Beverages,Nestle Water (75cl x 12),2510,1,2510,1777,733.0,Male,26-35,Transfer
TXN12967,2024-02-25,Ikeja,Fresh Produce,Pawpaw,1180,3,3540,2434,1106.0,Male,26-35,Transfer
TXN13516,2023-09-05,Surulere,Beverages,Ribena (250ml),3820,6,22920,17346,5574.0,Female,36-45,Cash
TXN15289,2023-08-09,Owerri,Frozen & Dairy,Butter (250g),7190,3,21570,17983,3587.0,Female,26-35,Cash
